city,station,latitude,longitude,pollutant_id,pollutant_avg
Dungarpur,Bhoiwada,23.837789,73.714926,CO,53
Jaipur,Mansarovar Sector,26.843698,75.766894,CO,68
Jaipur,Mansarovar Sector,26.843698,75.766894,OZONE,37
Jaipur,Police Commissionerate,26.9164092,75.7994901,PM10,271
Jaipur,RIICO Sitapura,26.786682,75.827928,NO2,0
Jaipur,RIICO Sitapura,26.786682,75.827928,CO,58
Jaipur,Shastri 0gar,26.9502929,75.730943,NO2,94
Jalore,Mudtra Sili,25.344694,72.626208,PM10,225
Jalore,Mudtra Sili,25.344694,72.626208,NH3,11
Jhalawar,Rajlaxmi 0gar,24.588397,76.172782,NO2,29
Jhunjhunu,Indra 0gar,28.108988,75.386577,NH3,11
Jhunjhunu,Indra 0gar,28.108988,75.386577,OZONE,63
Jodhpur,Digari Kalan,26.29581,73.082283,CO,61
Jodhpur,Digari Kalan,26.29581,73.082283,OZONE,84
Jodhpur,Jhalamand,26.215415,73.070156,NO2,59
Jodhpur,Jhalamand,26.215415,73.070156,CO,58
Jodhpur,Mandor,26.358805,73.047444,PM2.5,288
Jodhpur,Mandor,26.358805,73.047444,NH3,10
Jodhpur,Samrat Ashok Udhyan,26.253384,72.976571,NO2,76
Jodhpur,Samrat Ashok Udhyan,26.253384,72.976571,SO2,12
Karauli,Satyawati Vihar,26.506177,77.025989,PM10,171
Karauli,Satyawati Vihar,26.506177,77.025989,NH3,8
Kota,Dhanmandi,25.16409,75.858137,PM2.5,397
Kota,0yapura,25.196024,75.855668,NH3,14
Kota,0yapura,25.196024,75.855668,SO2,16
Kota,Shri0th Puram,25.14389,75.821256,CO,37
0gaur,Karni Colony,27.213494,73.734444,PM2.5,213
0gaur,Karni Colony,27.213494,73.734444,NH3,13
0gaur,Karni Colony,27.213494,73.734444,CO,67
0gaur,Karni Colony,27.213494,73.734444,OZONE,50
Pali,Indira Colony Vistar,25.771061,73.340227,PM2.5,227
Pali,Indira Colony Vistar,25.771061,73.340227,PM10,144
Pali,Indira Colony Vistar,25.771061,73.340227,NO2,24
Pali,Indira Colony Vistar,25.771061,73.340227,OZONE,15
Pratapgarh,Pragati 0gar,24.041198,74.780702,NH3,6
Sikar,Radhakishan Pura,27.608912,75.153302,NO2,37
Sri Ganga0gar,Old City,29.931624,73.864511,PM2.5,274
Sri Ganga0gar,Old City,29.931624,73.864511,PM10,411
Tonk,Shastri 0gar,26.159933,75.780517,NH3,19
Udaipur,Ashok 0gar,24.5886166,73.6321397,PM10,194
Udaipur,Ashok 0gar,24.5886166,73.6321397,NH3,9
Chengalpattu,Crescent University,12.8777316,80.0834807,PM2.5,0
Chengalpattu,Crescent University,12.8777316,80.0834807,CO,26
Chen0i,Alandur Bus Depot,12.9099161,80.1076538,NO2,51
Chen0i,Arumbakkam,13.0664,80.2112,PM2.5,75
Chen0i,Gandhi 0gar_Ennore,13.218341,80.32027,PM2.5,61
Chen0i,Gandhi 0gar_Ennore,13.218341,80.32027,PM10,65
Chen0i,Kodungaiyur,13.1278,80.2642,NH3,5
Chen0i,Perungudi,12.9533,80.2357,PM2.5,68
Chen0i,Royapuram,13.1036,80.2909,NH3,1
Chen0i,Royapuram,13.1036,80.2909,OZONE,9
Coimbatore,PSG College of Arts and Science,11.0328,77.0349,PM2.5,0
Coimbatore,PSG College of Arts and Science,11.0328,77.0349,NO2,0
Coimbatore,PSG College of Arts and Science,11.0328,77.0349,SO2,0
Cuddalore,Kudikadu,11.6829898,79.7532099,PM2.5,49
Kanchipuram,Kilambi,12.864618,79.659968,OZONE,3
Rama0thapuram,Chalai Bazaar,9.36399,78.831977,CO,5
Tirupur,Kumaran College,11.0973603,77.3228673,OZONE,7
Vellore,Vasanthapuram,12.909494,79.131861,PM10,0
Vellore,Vasanthapuram,12.909494,79.131861,SO2,15
Hyderabad,Central University,17.460103,78.334361,NO2,33
Hyderabad,Central University,17.460103,78.334361,CO,61
Hyderabad,ECIL Kapra,17.470431,78.566959,PM10,83
Hyderabad,ECIL Kapra,17.470431,78.566959,OZONE,41
Hyderabad,ICRISAT Patancheru,17.5184,78.278777,PM2.5,136
Hyderabad,ICRISAT Patancheru,17.5184,78.278777,SO2,3
Hyderabad,IITH Kandi,17.585705,78.126199,CO,39
Hyderabad,Kokapet,17.393559,78.339194,SO2,6
Hyderabad,Kokapet,17.393559,78.339194,CO,14
Hyderabad,0charam_TSIIC IALA,17.429398,78.569354,SO2,28
Hyderabad,0charam_TSIIC IALA,17.429398,78.569354,OZONE,35
Hyderabad,Ramachandrapuram,17.528544,78.286195,SO2,11
Hyderabad,Ramachandrapuram,17.528544,78.286195,OZONE,18
Hyderabad,Sa0th0gar,17.4559458,78.4332152,PM2.5,261
Hyderabad,Zoo Park,17.349694,78.451437,NO2,45
Agartala,Bardowali,23.8175497,91.2726974,CO,77
Agartala,Bardowali,23.8175497,91.2726974,OZONE,3
Agra,Manoharpur,27.23711,78.01936,NO2,9
Agra,Manoharpur,27.23711,78.01936,OZONE,8
Agra,Rohta,27.106972,78.000111,OZONE,19
Agra,Sanjay Palace,27.19865833,78.00598056,NO2,79
Agra,Sector,27.19412,77.96237,PM2.5,141
Agra,Shahjahan Garden,27.169338,78.03582,NO2,30
Agra,Shahjahan Garden,27.169338,78.03582,SO2,20
Agra,Shastripuram,27.19862,77.92066,NH3,3
Baghpat,Sardar Patel Inter College,28.964949,77.278761,OZONE,16
Bareilly,Civil Lines,28.359581,79.414455,PM2.5,113
Bareilly,Rajendra 0gar,28.38910936,79.42963708,PM2.5,120
Bareilly,Rajendra 0gar,28.38910936,79.42963708,OZONE,13
Firozabad,0gla Bhau,27.168897,78.37696,PM2.5,159
Firozabad,0gla Bhau,27.168897,78.37696,OZONE,19
Ghaziabad,Indirapuram,28.646233,77.358075,PM10,0
Ghaziabad,Indirapuram,28.646233,77.358075,CO,31
Ghaziabad,Loni,28.757294,77.278792,NH3,6
Ghaziabad,Loni,28.757294,77.278792,SO2,10
Ghaziabad,Sanjay 0gar,28.685382,77.453839,PM2.5,315
Ghaziabad,Vasundhara,28.6603346,77.3572563,PM2.5,345
Ghaziabad,Vasundhara,28.6603346,77.3572563,NH3,14
Gorakhpur,Madan Mohan Malaviya University of Technology,26.730136,83.433859,NH3,2
Gorakhpur,Madan Mohan Malaviya University of Technology,26.730136,83.433859,CO,38
Greater Noida,Knowledge Park ,28.47272,77.482,PM2.5,324
Greater Noida,Knowledge Park ,28.47272,77.482,SO2,18
Greater Noida,Knowledge Park ,28.557054,77.453663,NO2,88
Greater Noida,Knowledge Park ,28.557054,77.453663,NH3,16
Greater Noida,Knowledge Park ,28.557054,77.453663,CO,89
Greater Noida,Knowledge Park ,28.557054,77.453663,OZONE,47
Hapur,A0nd Vihar,28.725645,77.749675,PM10,220
Hapur,A0nd Vihar,28.725645,77.749675,NH3,11
Jhansi,Shivaji 0gar,25.4547,78.6039,NO2,37
Kanpur,FTI Kidwai 0gar,26.428282,80.327067,SO2,18
Kanpur,NSI Kalyanpur,26.509954,80.249612,PM2.5,137
Kanpur,NSI Kalyanpur,26.509954,80.249612,NO2,18
Kanpur,Nehru 0gar,26.4703136,80.3229863,CO,78
Kanpur,Nehru 0gar,26.4703136,80.3229863,OZONE,33
Lucknow,Kendriya Vidyalaya,26.906111,80.948222,NO2,15
Lucknow,Kukrail Picnic Spot,26.90723,80.98579,PM10,99
Lucknow,Lalbagh,26.8458805,80.9365541,NH3,22
Lucknow,Lalbagh,26.8458805,80.9365541,OZONE,27
Lucknow,Talkatora District Industries Center,26.83399722,80.8917361,PM2.5,315
Lucknow,Talkatora District Industries Center,26.83399722,80.8917361,SO2,10
Lucknow,Talkatora District Industries Center,26.83399722,80.8917361,OZONE,21
Meerut,Pallavpuram Phase 2,29.06351,77.709723,PM10,127
Meerut,Pallavpuram Phase 2,29.06351,77.709723,NO2,35
Meerut,Pallavpuram Phase 2,29.06351,77.709723,SO2,8
Meerut,Pallavpuram Phase 2,29.06351,77.709723,OZONE,15
Moradabad,Buddhi Vihar,28.83526,78.7446,NO2,23
Moradabad,Buddhi Vihar,28.83526,78.7446,NH3,9
Moradabad,Buddhi Vihar,28.83526,78.7446,SO2,19
Moradabad,Buddhi Vihar,28.83526,78.7446,CO,73
Moradabad,Eco Herbal Park,28.840739,78.697531,OZONE,35
Moradabad,Jigar Colony,28.856664,78.772638,PM10,149
Moradabad,Kashiram 0gar,28.849399,78.742362,CO,74
Moradabad,Kashiram 0gar,28.849399,78.742362,OZONE,34
Moradabad,Transport 0gar,28.802625,78.753728,PM10,137
Moradabad,Transport 0gar,28.802625,78.753728,SO2,41
Moradabad,Transport 0gar,28.802625,78.753728,CO,41
Muzaffar0gar,New Mandi,29.4723508,77.7194031,SO2,23
Noida,Sector ,28.6245479,77.3577104,PM2.5,353
Noida,Sector ,28.6245479,77.3577104,NO2,45
Noida,Sector ,28.6245479,77.3577104,CO,93
Noida,Sector,28.5898,77.3101,NO2,0
Noida,Sector,28.56923,77.393848,PM10,260
Noida,Sector,28.56923,77.393848,SO2,11
Noida,Sector,28.56923,77.393848,CO,65
Prayagraj,Jhunsi,25.425602,81.917152,NH3,5
Prayagraj,Jhunsi,25.425602,81.917152,CO,63
Prayagraj,Motilal Nehru NIT,25.494,81.863,SO2,52
Prayagraj,0gar Nigam,25.44919916,81.82735986,PM2.5,142
Prayagraj,0gar Nigam,25.44919916,81.82735986,PM10,135
Prayagraj,0gar Nigam,25.44919916,81.82735986,SO2,50
Vara0si,Ardhali Bazar,25.3505986,82.9083074,NO2,34
Vara0si,Bhelupur,25.301778,82.996789,PM10,93
Vara0si,Bhelupur,25.301778,82.996789,NH3,2
Vara0si,IESD Ba0ras Hindu University,25.262326,82.995408,PM2.5,64
Vara0si,IESD Ba0ras Hindu University,25.262326,82.995408,PM10,75
Vara0si,IESD Ba0ras Hindu University,25.262326,82.995408,NO2,2
Vara0si,Maldahiya,25.32393,82.99687,PM2.5,61
Vrindavan,Omex Eternity,27.571409,77.655757,SO2,35
Vrindavan,Omex Eternity,27.571409,77.655757,OZONE,25
Rishikesh,Shivaji 0gar,30.075911,78.2859547,PM10,78
Rishikesh,Shivaji 0gar,30.075911,78.2859547,NH3,4
Asansol,Asansol Court Area,23.685297,86.945968,PM10,136
Barrackpore,SVSPA Campus,22.7605581,88.3617589,PM2.5,240
Barrackpore,SVSPA Campus,22.7605581,88.3617589,NH3,2
Barrackpore,SVSPA Campus,22.7605581,88.3617589,SO2,7
Durgapur,Sidhu Kanhu Indoor Stadium,23.5404352,87.2892225,PM2.5,84
Durgapur,Sidhu Kanhu Indoor Stadium,23.5404352,87.2892225,NO2,30
Durgapur,Sidhu Kanhu Indoor Stadium,23.5404352,87.2892225,SO2,33
Howrah,Belur Math,22.629801,88.352017,PM10,241
Howrah,Belur Math,22.629801,88.352017,CO,42
Howrah,Padmapukur,22.5687319,88.2797276,PM2.5,203
Kolkata,Ballygunge,22.5367507,88.3638022,NO2,78
Kolkata,Ballygunge,22.5367507,88.3638022,NH3,17
Kolkata,Bidhan0gar,22.58157048,88.41002457,NO2,36
Kolkata,Fort William,22.55664,88.342674,PM2.5,241
Kolkata,Fort William,22.55664,88.342674,NH3,11
Kolkata,Jadavpur,22.49929,88.36917,PM2.5,147
Kolkata,Jadavpur,22.49929,88.36917,SO2,6
Kolkata,Victoria,22.5448082,88.3403691,SO2,9
Siliguri,Ward,26.6879226,88.4152495,OZONE,34
Amaravati,Secretariat,16.5150833,80.5181667,SO2,10
Amaravati,Secretariat,16.5150833,80.5181667,CO,47
A0ntapur,Gulzarpet,14.675886,77.593027,PM2.5,55
Chittoor,Gangineni Cheruvu,13.20488,79.097889,PM2.5,46
Chittoor,Gangineni Cheruvu,13.20488,79.097889,PM10,48
Kadapa,Yerramukkapalli,14.465052,78.824187,NO2,15
Kadapa,Yerramukkapalli,14.465052,78.824187,OZONE,35
Rajamahendravaram,A0nd Kala Kshetram,16.9872867,81.7363176,SO2,19
Rajamahendravaram,A0nd Kala Kshetram,16.9872867,81.7363176,OZONE,53
Tirupati,Vaikuntapuram,13.615387,79.40923,NO2,21
Vijayawada,Kanuru,16.486692,80.699436,NH3,0
Vijayawada,Kanuru,16.486692,80.699436,SO2,0
Vijayawada,Kanuru,16.486692,80.699436,CO,46
Vijayawada,Kanuru,16.486692,80.699436,OZONE,27
Vijayawada,Rajiv Gandhi Park,16.509717,80.612222,NH3,7
Visakhapat0m,GVM Corporation,17.72,83.3,NH3,1
0harlagun,0harlagun,27.103358,93.679645,OZONE,2
Byrnihat,Central Academy for SFS,26.071318,91.87488,NH3,3
Guwahati,IITG,26.2028636,91.70046436,NO2,7
Guwahati,LGBI Airport,26.10887,91.589544,NO2,0
Guwahati,Pan Bazaar,26.1875,91.744194,PM2.5,182
Guwahati,Pan Bazaar,26.1875,91.744194,SO2,69
Guwahati,Railway Colony,26.181742,91.78063,PM2.5,0
Guwahati,Railway Colony,26.181742,91.78063,NO2,0
Guwahati,Railway Colony,26.181742,91.78063,CO,0
0lbari,Bata Chowk,26.446912,91.439057,CO,99
Silchar,Tarapur,24.82827,92.79525,PM10,37
Sivasagar,Girls College,26.987634,94.636574,PM2.5,38
Sivasagar,Girls College,26.987634,94.636574,PM10,56
Araria,Kharahiya Basti,26.146529,87.454184,NH3,7
Araria,Kharahiya Basti,26.146529,87.454184,SO2,17
Aurangabad,Gurdeo 0gar,24.75746,84.366208,PM10,118
Aurangabad,Gurdeo 0gar,24.75746,84.366208,NH3,2
Aurangabad,Gurdeo 0gar,24.75746,84.366208,SO2,0
Bettiah,Kamal0th 0gar,26.80365,84.51954,NH3,3
Bettiah,Kamal0th 0gar,26.80365,84.51954,OZONE,10
Bhagalpur,DM Office_Kachari Chowk,25.251013,86.989001,OZONE,25
Bhagalpur,Mayaganj,25.265194,87.012947,NO2,14
Bhagalpur,Mayaganj,25.265194,87.012947,CO,9
Bhagalpur,Mayaganj,25.265194,87.012947,OZONE,42
Bihar Sharif,D M Colony,25.204762,85.51496,PM2.5,75
Bihar Sharif,D M Colony,25.204762,85.51496,PM10,160
Chhapra,Darshan 0gar,25.7808257,84.7446768,NH3,3
Gaya,Kareemganj,24.792403,84.992416,PM2.5,109
Gaya,Kareemganj,24.792403,84.992416,SO2,9
Gaya,Kareemganj,24.792403,84.992416,CO,48
Gaya,SFTI Kusdihra,24.762518,84.982348,SO2,9
Hajipur,Industrial Area,25.697189,85.2459,PM2.5,68
Katihar,Mirchaibari,25.560083,87.553265,NO2,33
Katihar,Mirchaibari,25.560083,87.553265,NH3,4
Katihar,Mirchaibari,25.560083,87.553265,CO,33
Manguraha,Forest Rest House,27.308328,84.531742,PM2.5,35
Manguraha,Forest Rest House,27.308328,84.531742,NO2,0
Manguraha,Forest Rest House,27.308328,84.531742,NH3,3
Munger,Town Hall,25.376776,86.471523,NO2,0
Muzaffarpur,MIT,26.1403345,85.3650192,CO,87
Pat0,DRM Office Da0pur,25.586562,85.043586,SO2,7
Pat0,Govt. High School Shikarpur,25.592539,85.227158,NO2,20
Pat0,Govt. High School Shikarpur,25.592539,85.227158,NH3,5
Pat0,IGSC Planetarium Complex,25.610369,85.132568,NO2,9
Pat0,IGSC Planetarium Complex,25.610369,85.132568,OZONE,13
Pat0,Rajbansi 0gar,25.599486,85.113666,PM10,0
Pat0,Rajbansi 0gar,25.599486,85.113666,NO2,0
Pat0,Rajbansi 0gar,25.599486,85.113666,SO2,0
Pat0,Samanpura,25.596727,85.085624,SO2,5
Purnia,Mariam 0gar,25.366336,87.117468,SO2,18
Rajgir,Dangi Tola,25.0328,85.41948,SO2,11
Samastipur,DM Office_Kasipur,25.859655,85.77944,NH3,4
Siwan,Chitragupta 0gar,26.2271665,84.3570427,CO,118
Chandigarh,Sector 22,30.735567,76.775714,NH3,10
Chandigarh,Sector 22,30.735567,76.775714,OZONE,34
Chandigarh,Sector,30.719859,76.738637,SO2,8
Bhilai,32Bungalows,21.194815,81.31477,PM2.5,292
Bhilai,Civic Center,21.185571,81.343175,PM2.5,0
Bhilai,Hathkhoj,21.224231,81.40835,CO,53
Bhilai,Hathkhoj,21.224231,81.40835,OZONE,45
Bilaspur,Mangala,22.08815,82.13737,PM10,0
Bilaspur,Mangala,22.08815,82.13737,CO,24
Chhal,0wapara SECL Colony,22.118125,83.140608,PM10,84
Chhal,0wapara SECL Colony,22.118125,83.140608,SO2,16
Chhal,0wapara SECL Colony,22.118125,83.140608,OZONE,68
Korba,Rampur,22.368195,82.746431,PM2.5,54
Korba,Rampur,22.368195,82.746431,CO,30
Korba,Urja 0gar,22.348441,82.549611,PM2.5,35
Korba,Urja 0gar,22.348441,82.549611,OZONE,45
Kunjemura,OP Jindal School,22.12665,83.483212,PM2.5,100
Milupara,Govt. Higher Secondary School,22.1910172,83.5197009,PM10,71
Raipur,AIIMS,21.258815,81.578979,NH3,4
Raipur,Bhatagaon New ISBT,21.219665,81.630094,NH3,0
Raipur,Krishak 0gar,21.237755,81.705301,NH3,1
Raipur,Siltara Phase,21.371751,81.664929,PM10,157
Tumidih,OP Jindal Industrial Park,22.06631475,83.33820077,PM2.5,127
Delhi,Alipur,28.815329,77.15301,PM10,217
Delhi,Alipur,28.815329,77.15301,OZONE,37
Delhi,A0nd Vihar,28.647622,77.315809,NO2,86
Delhi,A0nd Vihar,28.647622,77.315809,SO2,8
Delhi,Aya 0gar,28.4706914,77.1099364,PM2.5,323
Delhi,Aya 0gar,28.4706914,77.1099364,CO,66
Delhi,Bawa0,28.7762,77.051074,SO2,2
Delhi,DTU,28.7500499,77.1112615,PM2.5,241
Delhi,DTU,28.7500499,77.1112615,PM10,348
Delhi,DTU,28.7500499,77.1112615,NH3,21
Delhi,Dwarka,28.5710274,77.0719006,PM2.5,397
Delhi,IHBAS,28.6811736,77.3025234,PM2.5,0
Delhi,ITO,28.628624,77.24106,NO2,62
Delhi,Jahangirpuri,28.73282,77.170633,PM2.5,430
Delhi,Jawaharlal Nehru Stadium,28.58028,77.233829,NH3,18
Delhi,Jawaharlal Nehru Stadium,28.58028,77.233829,CO,74
Delhi,Major Dhyan Chand 0tio0l Stadium,28.611281,77.237738,NO2,13
Delhi,Major Dhyan Chand 0tio0l Stadium,28.611281,77.237738,CO,88
Delhi,Mandir Marg,28.636429,77.201067,NO2,61
Delhi,Mandir Marg,28.636429,77.201067,SO2,4
Delhi,Mandir Marg,28.636429,77.201067,OZONE,9
Delhi,Mundka,28.684678,77.076574,NO2,66
Delhi,Mundka,28.684678,77.076574,SO2,12
Delhi,Mundka,28.684678,77.076574,OZONE,23
Delhi,NSIT Dwarka,28.60909,77.0325413,NH3,8
Delhi,NSIT Dwarka,28.60909,77.0325413,CO,50
Delhi,0rela,28.822836,77.101981,PM2.5,353
Delhi,0rela,28.822836,77.101981,OZONE,25
Delhi,Nehru 0gar,28.56789,77.250515,PM2.5,429
Delhi,Nehru 0gar,28.56789,77.250515,NH3,11
Delhi,New Moti Bagh,28.57834,77.184,PM2.5,383
Delhi,North Campus,28.6573814,77.1585447,NO2,0
Delhi,Okhla Phase,28.530785,77.271255,PM10,298
Delhi,Okhla Phase,28.530785,77.271255,NH3,29
Delhi,Okhla Phase,28.530785,77.271255,CO,64
Delhi,Punjabi Bagh,28.674045,77.131023,NH3,9
Delhi,Pusa,28.63611,77.173332,PM10,225
Delhi,R K Puram,28.563262,77.186937,PM10,292
Delhi,R K Puram,28.563262,77.186937,CO,61
Delhi,Rohini,28.732528,77.11992,NH3,23
Delhi,Rohini,28.732528,77.11992,OZONE,18
Delhi,Shadipur,28.6514781,77.1473105,PM2.5,403
Delhi,Shadipur,28.6514781,77.1473105,NH3,19
Delhi,Sirifort,28.5504249,77.2159377,NH3,7
Delhi,Sirifort,28.5504249,77.2159377,SO2,29
Delhi,Sonia Vihar,28.710508,77.249485,OZONE,26
Delhi,Sri Aurobindo Marg,28.531346,77.190156,PM10,236
Delhi,Vivek Vihar,28.672342,77.31526,PM2.5,390
Delhi,Vivek Vihar,28.672342,77.31526,OZONE,6
Delhi,Wazirpur,28.699793,77.165453,PM10,378
Delhi,Wazirpur,28.699793,77.165453,CO,87
Ahmedabad,Chandkheda,23.107969,72.574648,PM2.5,176
Ahmedabad,Chandkheda,23.107969,72.574648,OZONE,22
Ahmedabad,Gyaspur,22.977134,72.553024,PM2.5,246
Ahmedabad,Gyaspur,22.977134,72.553024,PM10,162
Ahmedabad,Gyaspur,22.977134,72.553024,CO,30
Ahmedabad,Gyaspur,22.977134,72.553024,OZONE,20
Ahmedabad,Mani0gar,23.002657,72.591912,NO2,68
Ahmedabad,Mani0gar,23.002657,72.591912,OZONE,77
Ahmedabad,Raikhad,23.020509,72.579261,PM2.5,257
Ahmedabad,SAC ISRO Satellite,23.023389,72.515201,SO2,5
Ahmedabad,SVPI Airport Hansol,23.076793,72.627874,PM2.5,61
Ahmedabad,Sardar Vallabhbhai Patel Stadium,23.04307,72.562968,PM10,98
Ahmedabad,Sardar Vallabhbhai Patel Stadium,23.04307,72.562968,OZONE,11
Ankleshwar,GIDC,21.613267,73.010555,PM10,111
Gandhi0gar,IIPHG Lekawada,23.243639,72.68994,PM2.5,66
Surat,Science Center,21.170046,72.795405,PM10,167
Vapi,Phase,20.362421,72.918013,PM10,219
Vatva,Phase,22.969611,72.6435,PM10,141
Ambala,Patti Mehar,30.379589,76.778328,PM2.5,179
Ambala,Patti Mehar,30.379589,76.778328,OZONE,30
Bahadurgarh,Arya 0gar,28.6701,76.9254,PM2.5,298
Bahadurgarh,Arya 0gar,28.6701,76.9254,NO2,37
Bahadurgarh,Arya 0gar,28.6701,76.9254,OZONE,43
Ballabgarh,0thu Colony,28.3419248,77.319699,PM2.5,349
Charkhi Dadri,Mini Secretariat,28.593883,76.270653,SO2,14
Charkhi Dadri,Mini Secretariat,28.593883,76.270653,CO,76
Faridabad,New Industrial Town,28.39072,77.30059,PM2.5,352
Faridabad,Sector 30,28.4417,77.3217,PM2.5,169
Faridabad,Sector,28.4088421,77.3099081,CO,80
Faridabad,Sector,28.4088421,77.3099081,OZONE,14
Fatehabad,Huda Sector,29.503664,75.467934,OZONE,24
Gurugram,Sector,28.4227,77.0667,PM2.5,349
Gurugram,Sector,28.4227,77.0667,CO,84
Gurugram,Sector,28.4227,77.0667,OZONE,56
Gurugram,Teri Gram,28.4275,77.1465,PM10,158
Gurugram,Vikas Sadan,28.4501238,77.0263051,PM2.5,231
Kaithal,Rishi 0gar,29.8006,76.4155,CO,86
Mandikhera,General Hospital,27.9002,76.9938,PM10,160
Panchkula,Sector,30.7057778,76.85318056,PM2.5,183
Rohtak,MD University,28.52123,76.37138,CO,59
Rohtak,MD University,28.52123,76.37138,OZONE,40
Sirsa,F,29.5364,75.0158,PM10,85
Sirsa,F,29.5364,75.0158,NH3,13
Sirsa,F,29.5364,75.0158,CO,77
Sonipat,Murthal,29.0272,77.0621,PM10,149
Yamu0 0gar,Gobind Pura,30.1480566,77.2893471,PM2.5,189
Yamu0 0gar,Gobind Pura,30.1480566,77.2893471,CO,59
Baddi,HIMUDA Complex Phase,30.943887,76.801991,NO2,55
Baddi,HIMUDA Complex Phase,30.943887,76.801991,NH3,7
Baddi,HIMUDA Complex Phase,30.943887,76.801991,CO,63
Sri0gar,Rajbagh,34.066206,74.81982,PM2.5,0
Dhanbad,Kalakusuma,23.811548,86.481238,SO2,114
Dhanbad,Sardar Patel 0gar,23.80569,86.44268,PM2.5,83
Dhanbad,Sardar Patel 0gar,23.80569,86.44268,CO,0
Bagalkot,Vidayagiri,16.172806,75.659694,PM2.5,43
Bagalkot,Vidayagiri,16.172806,75.659694,NH3,2
Belgaum,Ramteerth 0gar,15.888653,74.541751,PM2.5,57
Belgaum,Ramteerth 0gar,15.888653,74.541751,NH3,23
Bengaluru,BTM Layout,12.9135218,77.5950804,SO2,16
Bengaluru,Bapuji 0gar,12.951913,77.539784,NH3,1
Bengaluru,Bapuji 0gar,12.951913,77.539784,CO,54
Bengaluru,Hebbal,13.029152,77.585901,PM2.5,0
Bengaluru,Hombegowda 0gar,12.938539,77.5901,SO2,5
Bengaluru,Hombegowda 0gar,12.938539,77.5901,CO,20
Bengaluru,Jaya0gar 5th Block,12.920984,77.584908,PM2.5,76
Bengaluru,Jaya0gar 5th Block,12.920984,77.584908,NO2,11
Bengaluru,Jaya0gar 5th Block,12.920984,77.584908,NH3,3
Bengaluru,Jaya0gar 5th Block,12.920984,77.584908,CO,21
Bengaluru,Jigani,12.7816279,77.6299145,SO2,11
Bengaluru,Jigani,12.7816279,77.6299145,OZONE,36
Bengaluru,RVCE,12.921418,77.502466,NH3,4
Bengaluru,Sanegurava Halli,12.990328,77.5431385,SO2,2
Bengaluru,Shivapura_Peenya,13.0246342,77.5080115,NO2,15
Bengaluru,Shivapura_Peenya,13.0246342,77.5080115,CO,33
Bengaluru,Shivapura_Peenya,13.0246342,77.5080115,OZONE,51
Bengaluru,Silk Board,12.917348,77.622813,PM2.5,51
Bengaluru,Silk Board,12.917348,77.622813,NO2,22
Bengaluru,Silk Board,12.917348,77.622813,NH3,4
Bengaluru,Silk Board,12.917348,77.622813,CO,17
Bengaluru,Silk Board,12.917348,77.622813,OZONE,19
Chamaraja0gar,Urban,11.55358,76.55521,PM10,46
Chikkaballapur,Chikkaballapur Rural,13.428828,77.731418,PM2.5,65
Chikkaballapur,Chikkaballapur Rural,13.428828,77.731418,PM10,68
Chikkamagaluru,Kalya0 0gara,13.328028,75.797056,SO2,4
Chikkamagaluru,Kalya0 0gara,13.328028,75.797056,OZONE,45
Dava0gere,Devaraj Urs Badavane,14.4758,75.9052,PM2.5,69
Dharwad,Kalabhavan,15.459706,75.008381,PM2.5,45
Dharwad,Kalabhavan,15.459706,75.008381,NO2,20
Dharwad,Kalabhavan,15.459706,75.008381,NH3,3
Dharwad,Kalabhavan,15.459706,75.008381,CO,92
Gadag,Panchal 0gar,15.411456,75.638133,CO,48
Haveri,Ashwini 0gar,14.7918,75.3896,SO2,13
Hubballi,Deshpande 0gar,15.351773,75.140726,NO2,27
Hubballi,Lingaraj 0gar,15.3714823,75.1160168,NO2,16
Kalaburagi,Mahatma Basaveswar Colony,17.336318,76.847397,PM2.5,28
Karwar,KHB Colony,14.816666,74.141003,NO2,9
Kolar,Tamaka Ind. Area,13.1276288,78.1570122,NH3,6
Kolar,Tamaka Ind. Area,13.1276288,78.1570122,SO2,13
Madikeri,Stuart Hill,12.415911,75.73505,PM2.5,31
Mangalore,Kadri,12.88925,74.853,OZONE,31
Mysuru,Hebbal 1st Stage,12.21041,76.37376,PM2.5,33
Mysuru,Hebbal 1st Stage,12.21041,76.37376,PM10,43
Mysuru,Hebbal 1st Stage,12.21041,76.37376,SO2,5
Raichur,Haji Colony,16.208139,77.348417,OZONE,73
Rama0gara,Vijay 0gar,12.733409,77.298051,NH3,3
Rama0gara,Vijay 0gar,12.733409,77.298051,CO,21
Rama0gara,Vijay 0gar,12.733409,77.298051,OZONE,25
Shivamogga,Vinoba 0gara,13.94,75.555917,NO2,15
Shivamogga,Vinoba 0gara,13.94,75.555917,CO,25
Tumakuru,Thimmalapura,13.377516,77.099072,PM2.5,83
Udupi,Brahmagiri,13.34194444,74.74694444,PM10,52
Vijayapura,Ibrahimpur,16.802639,75.722694,SO2,1
Kannur,Thavakkara,11.875,75.3732,PM2.5,40
Kannur,Thavakkara,11.875,75.3732,NH3,1
Kochi,Vyttila,9.969447,76.321186,PM10,86
Kollam,Polayathode,8.8787,76.6073,NH3,1
Thiruva0nthapuram,Kariavattom,8.5637,76.8865,NH3,1
Thiruva0nthapuram,Plammoodu,8.5149093,76.9435879,NO2,12
Thrissur,Corporation Ground,10.5324,76.2159,CO,26
Bhopal,Idgah Hills,23.264759,77.381568,PM2.5,255
